rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,phone_number,soc_sec_id,day,month,year,match_id
1959-dup-0,farrugia,solomon,3,pridham street,campus village,mount nelson,6107,vic,08 14382613,9597267,04,06,1943,1959
1880-dup-0,lily,phillips,5,alfred hill drive,,morphett vale,2170,vic,03 27377349,6140987,25,03,1906,1880
7117-dup-0,andrew,mcdonald,241,bugden avenue,,loganholme,7054,qld,07 33160147,8893686,01,08,1947,7117
8586-dup-0,lucy,dunn,78,seal place,,cheltenham,3564,qld,03 75640021,7491892,17,04,1995,8586
9136-dup-0,chelsea,halls,4,longmore crescent,,brunswick,3169,wa,07 56124480,6770578,28,07,1961,9136
2631-dup-0,-clegg-alexandra,,102,raoul place,,batehaven,2777,,03 73954732,1003703,25,07,1903,2631
6405-dup-0,jak,conrad,3,richardson street,,kanwal,2135,,07 45301225,7192012,27,06,1936,6405
6226-dup-0,nicholas,bruton,246,sparkes close,,mosman,2093,vic,,1372138,27,06,1947,6226
4557-dup-0,james,kelly,33,officer crescent,,geebung,2558,,04 06328323,3767350,15,08,1971,4557
2066-dup-0,ella,mundy,300,beela place,,barabba,4221,wa,03 72039190,1800523,25,03,1965,2066
1756-dup-0,bradley,duncan,21,scotney place,gin gen,belmore,4152,,07 41141658,6869129,,04,1982,1756
9137-dup-0,thomas,serschputowski,4,augustus close,settlers village,floreat,3046,vic,03 08214663,1198006,16,06,1987,9137
1028-dup-0,thomas,ling,5,crisp circuit,krawarree,coolbinia,3137,wa,03 92576522,5683848,09,08,1948,1028
2354-dup-0,jacob,pitman,13,edgar street,,killarney vale,6511,tas,03 42423826,8803480,20,06,1960,2354
5537-dup-0,caitlin,cripp,17,enid lorimer circuit,pacific villas,guildford,2259,sa,02 50314775,3713841,,,,5537
897-dup-0,max,francis,93,sanford place,,cobar,4218,nsw,03 73212496,4023859,14,05,1901,897
5653-dup-0,,tucker-troy,3,werriwa crescent,oakwood,yallourn north,2731,nsw,02 26941612,9519892,23,09,1963,5653
8028-dup-0,bradley,marchant,422,mount vernon drive,,hargraves,5083,qld,07 44747583,7437727,10,12,1939,8028
8170-dup-0,adam,liew,8,starke street,,gosford east,3214,nsw,04 00890898,6365573,16,06,1983,8170
1537-dup-0,delaney,kemp,237,sentry crescent,cottingham,glen waverley,2233,sa,04 76111244,8050234,13,05,1916,1537
7974-dup-0,kakoschke amber,,95,foxall street,raafa estate,pialba,2770,tas,08 10218428,5646528,15,01,1949,7974
250-dup-0,lachlan,pantano,31,enid lorimer circuit,,park avenue,3352,qld,07 01007108,2774563,05,02,1976,250
3847-dup-0,katelin,hart,56,deloraine street,,turramurra,3206,qld,08 08500826,2748416,13,01,1933,3847
4626-dup-0,samantha,maddiga,33,cadell street,,north hobart,3868,nsw,08 39409719,8758557,24,08,1952,4626
9106-dup-0,,dobson-james ,26,foveaux street,,warrnambool,4211,wa,04 55075989,6768568,14,02,1935,9106
1141-dup-0,olive,lock,35,knox street,yangalla,concord west,5098,nsw,02 08335514,6676410,01,01,1977,1141
1426-dup-0,jye,sproule,105,wiburd street,,kew,3051,qld,08 21039097,8125546,20,08,1917,1426
1943-dup-0,kelsy,wright,371,rayner place,,bonang,4305,vic,04 58980975,9678982,20,09,1933,1943
6416-dup-0,sienna,gladstone,7,allman circuit,,mornington,3183,,04 45991327,8388292,22,11,1919,6416
1044-dup-0,erin kouts,,52,kaberry place,parklands village (cnr central),warrawong,2250,qld,02 02933983,5527833,17,09,1909,1044
7332-dup-0,katelin,,50,ebden street,wongalee,mount best,3089,nsw,04 33005939,1407097,15,03,1905,7332
8093-dup-0,madison,benson,12,archibald street,miya,mooloo,3171,nt,02 78204956,9665311,14,02,1981,8093
737-dup-0,caitlin,campbell,24,banks street,,batehaven,4159,nsw,04 62102265,6984469,08,03,1901,737
3253-dup-0,,elphick xepheren,12,connelly place,tathra east,eglinton,2327,vic,07 00414911,2506767,06,03,1967,3253
3849-dup-0,lauren,rowell,45,petterd street,,sandgate,2164,qld,08 47622966,5990330,18,11,1950,3849
7500-dup-0,lachlan,c,19,dale place,,ungarie,3068,qld,07 79183195,6224611,06,09,1987,7500
9230-dup-0,chloe,r,0,coranderrk street,,toowoomba,5044,nsw,03 57529072,4181667,13,08,1939,9230
2672-dup-0,sophie,jacobs,84,sidaway street,,wentworthville,2122,wa,07 21461601,2347229,11,04,1914,2672
1025-dup-0,jackson,burrage,188,castor place,burgoyne,woodvale,4218,,03 29095055,2783512,18,01,1962,1025
3254-dup-0,france-quinn,,65,napier close,delaneys creek,forest hill,3073,sa,08 93673689,4419314,01,01,1956,3254
5859-dup-0,erin,carlotto,14,frater crescent,molin house,bondi,2040,,02 22643561,3731336,08,02,1909,5859
7385-dup-0,chelsea,lewis,119,pohlman street,,lara,3148,nsw,03 10399803,5513925,29,03,1909,7385
8334-dup-0,sascha,lockwood,431,archibald street,murrumboola station,kirwan,2069,vic,,6675722,29,08,1911,8334
3884-dup-0,jake,smith,436,steinwedel street,grantville glen,kirwan,3043,nsw,07 06557174,5307333,30,03,1959,3884
6470-dup-0,harr,wagner,101,walker crescent,villa 47,melville,2816,nsw,07 81888171,1264863,01,01,1962,6470
7299-dup-0,,mckenzie-dean,138,nicholas street,,brighton-le-sands,2125,,02 50115312,9864757,04,07,1999,7299
8342-dup-0,jade,stainer,16,fimister circuit,,vale park,5112,qld,03 13868348,1319799,23,04,1947,8342
658-dup-0,hodge,andrew,47,maranboy street,,bethania,3058,,03 15339964,5846300,09,11,1927,658
6134-dup-0,harrison,w,125,firbank close,lochiely (cnr pyangle r road,rowville,2870,nsw,02 35713314,3852579,16,04,1902,6134
854-dup-0,nathan,anderso,6,torrens street,,langford,3172,nsw,03 30067067,5344235,12,03,1997,854
5650-dup-0,zebediah,cooper,16,proctor street,,tumut,5073,,08 82934433,4302908,08,10,1957,5650
6187-dup-0,samuel,dunbar,1,burston place,banyanda,moama,2304,,04 16586154,8395215,19,07,1974,6187
7028-dup-0,freya,,59,coranderrk street,,pascoe vale,5464,,08 09699066,7289283,,,,7028
2072-dup-0,,s,23,beagle street,fairview,ainslie,2327,nsw,02 47502011,5386450,19,04,1967,2072
8527-dup-0,,jenkins-annika,6,twamley crescent,,ascot vale,4271,qld,,2566134,01,01,1958,8527
5633-dup-0,jed,loone,48,buderim place,,meadow heights,4507,nsw,04 35315237,5716829,03,09,1937,5633
5836-dup-0,madiso,masters,22,stanbury close,,greta,3021,nsw,07 85127436,8283421,26,09,1997,5836
1525-dup-0,isabell,wilson-haffenden,128,packer street,central arcade,st albans,3166,nsw,03 14302590,5564680,11,01,1974,1525
6612-dup-0,caleb,rowan,16,karrugang circuit,,daylesford,6317,nsw,03 00697195,5687210,11,09,1908,6612
4143-dup-0,ewan,hadjandonis,34,french street,,panania,4075,nsw,08 59879457,7461405,28,07,1909,4143
4334-dup-0,iain,gmelig,48,ashby circuit,destiny park,eltham,4121,,03 51131304,8875737,15,09,1922,4334
5563-dup-0,tarnee,johnson,9,bosch place,,moore park,2680,qld,04 86206950,1189899,,,,5563
2747-dup-0,caitlin,worsfold,118,nambucca street,mulberry farm,lawnton,2161,nsw,02 65094261,9029147,08,02,1976,2747
5828-dup-0,-brock,,222,bailes court,stockwell hotel,greenacre,2325,vic,03 65546650,7189410,03,05,1951,5828
5212-dup-0,natasha,kuebler,5,bandjalong crescent,hillside,fairlight,2037,qld,08 31525597,4404939,01,12,1965,5212
3127-dup-0,arnold marcus,,94,durack street,,marrickville,2750,nsw,03 95704061,7745608,07,06,1995,3127
5099-dup-0,isabella,kallie,19,parkhill street,,cheltenham,3151,qld,02 27661184,9252459,30,01,1958,5099
1202-dup-0,samuel,hrast,5,,,box hill,4213,,03 29079141,9788952,23,03,1975,1202
841-dup-0,noah,schiffe,1,shumack street,glen oak,greenwich,2283,vic,07 88629224,9235248,13,06,1983,841
1897-dup-0,bailee,schneider,156,crockett place,,fig tree pocket,2280,qld,07 13833177,4543027,09,09,1982,1897
7556-dup-0,india,sonntag,22,red hill shopping centre,,wodonga west,3469,sa,02 52337700,1215106,21,09,1919,7556
3986-dup-0,nathan,home,4,larakia street,,footscray,3085,vic,07 53243641,5372935,,,,3986
5964-dup-0,jasper,botting,50,bunker place,cypress gardens retirement community,penola,6430,vic,07 51347563,4249646,04,09,1960,5964
673-dup-0,jasmine,de barros,120,garling street,,east maitland,2477,qld,02 07828057,6849620,30,10,1924,673
4330-dup-0,garneys,emiily,4,madigan street,ravenscrest,toowong,2145,vic,04 38342082,5708694,21,12,1962,4330
8361-dup-0,sandercock,mitchell,7,jabanungga avenue,,yarraville,5065,wa,04 90909318,4210899,31,01,1907,8361
347-dup-0,chloe,golding,17,julia flynn avenue,,battery point,2731,wa,04 06693579,3907355,,,,347
3190-dup-0,schulz-gregory,,3,blumenthal place,fairview,raymond terrace,5352,,07 99330267,3158216,28,11,1934,3190
6001-dup-0,brayden,johns,6,dodgshun court,,fairfield,3869,nsw,07 41308423,1621359,19,08,1988,6001
2292-dup-0,jessica,langham,6,jeffery place,,blackburn,4113,qld,02 82626350,9278634,17,11,1992,2292
6506-dup-0,ratcliffe lachlan-,,21,wagstaff place,st dunstan's house,kalgoorlie,4870,,07 15330454,7751539,20,06,1913,6506
1244-dup-0,,pali montana,4,woden centre,,mareeba,6019,nsw,02 07341608,8248047,22,03,1965,1244
6054-dup-0,jackson,b,11,tanjil loop,,mongarlowe,3171,qld,07 02290717,1516204,22,08,1928,6054
6556-dup-0,seth,armstrong,15,brereton street,,epping,3135,vic,02 74211539,6603213,30,04,1946,6556
6616-dup-0,seselja liam-,,19,endeavour street,summer hill lodge,bomaderry,5007,wa,04 23447228,6698359,25,11,1927,6616
943-dup-0,blake,garnett,70,groote place,,yass,6430,nt,08 81424498,1870531,,,,943
7936-dup-0,dylan,paterson,475,turner place,seagull sands,st ives chase,4605,qld,04 35022209,6859527,18,05,1959,7936
7979-dup-0,mitchell,krahe,23,ebden street,,toowong,4812,nsw,04 61778631,6103935,01,01,1967,7979
7151-dup-0,burke,joel,26,pearson street,,the junction,6430,nsw,04 75832192,2415302,05,08,1953,7151
1860-dup-0,,mcclelland-caitlin,60,coppins crossing road,,cooloongup,2155,wa,04 99506324,4493492,13,07,1973,1860
6921-dup-0,india,pind,38,rudder place,,regents park,4220,vic,08 26546983,2611181,07,01,1909,6921
7120-dup-0,kob,bradford,91,simpson street,,deloraine,6281,qld,04 58966526,1290273,18,10,1925,7120
3837-dup-0,lachla,goode,371,clancy street,,chatswood,6025,nsw,08 56864349,5541843,05,02,1920,3837
7143-dup-0,harrison,gow,52,dickinson street,llewta mohair angoras,rockingham,5087,nsw,07 88024438,6176551,01,01,1939,7143
830-dup-0,emiily,coles,1097,walker crescent,,millicent,5097,tas,02 32231207,5747485,23,03,1977,830
7252-dup-0,ky,pemberthy,23,connibere crescent,the view,woolgoolga,2097,vic,04 98636682,3121645,15,01,1932,7252
7688-dup-0,jaimee,,30,city walk,,norwood,5804,qld,08 96707175,8982146,11,10,1910,7688
7505-dup-0,isaac,scicluna,36,beasley street,,glen waverley,3150,vic,07 02126189,8909064,17,08,1904,7505
3523-dup-0,nix-james,,31,macquarie street,shambala,bentleigh east,3216,qld,,9779837,24,06,1998,3523
3700-dup-0,smith-chloe,,9,bungaree crescent,,,4019,vic,04 43814822,3048005,04,04,1900,3700
699-dup-0,lucas,russe,7,bolger place,malonga park,blackbutt,2164,nsw,08 36942882,3172325,28,02,1974,699
3284-dup-0,molly,ross,11,chewings street,oakvale cottage,neutral bay,2228,qld,07 79156483,6717323,18,05,1976,3284
4342-dup-0,alex,hingston,18,custance street,rockview,reservoir,6110,sa,04 37311211,8870341,30,09,1961,4342
7271-dup-0,katelyn,chapman,26,coglin place,clearview,hill top,2870,nsw,02 93904761,8311438,12,08,1922,7271
4449-dup-0,emiily,mcgrail,32,pickering street,pampoolah street,lidcombe,2539,nsw,08 50054657,4516453,10,04,1920,4449
7007-dup-0,logan,cowan,33,pinkerton circuit,henry kendall village,croydon,2161,vic,02 56301161,2192641,19,07,1906,7007
5086-dup-0,melanie,wells,28,horrocks street,the ranch,sunbury,3156,,08 26373209,4132150,10,02,1974,5086
1114-dup-0,,sandland hudson,3,burkitt street,,umina,3109,vic,07 19624534,3342719,02,06,1904,1114
3871-dup-0,jory,kokkinoplitis,32,moonbi crescent,,leitchville,6281,,07 84806311,8167011,,,,3871
446-dup-0,heath,michelmore,2,corinna street,,belmont,3102,act,02 41987882,5996161,,,,446
1304-dup-0,samantha,rogers,22,helemon street,,hampton park,2103,,03 55880546,2892168,05,04,1934,1304
1863-dup-0,georgia,nihill,130,watling place,,west pennant hills,4805,qld,04 43957066,3431177,30,12,1926,1863
6030-dup-0,hayden,elliott,398,dooland court,,heidelberg west,2620,qld,08 75020228,1998892,01,01,1986,6030
8640-dup-0,hur,kate,42,swainsona street,,cranbourne,2076,vic,,4416988,03,09,1906,8640
8646-dup-0,lily-william,,15,outtrim avenue,melima,peppermint grove,3090,wa,07 55240458,3099581,01,01,1907,8646
6073-dup-0,ryan,berden,11,fellows street,locn 103511,valentine,3231,nsw,08 74261041,9828862,01,02,1982,6073
5764-dup-0,smith hannah,,9,eppalock street,goss,labrador,6018,qld,08 77551251,7255126,08,10,,5764
8775-dup-0,hannah,nicholl,21,anzac park,,forest hill,2196,nsw,08 62852678,7060748,06,04,1907,8775
5013-dup-0,jessica,twang,3,fitzsimmons street,,coorparoo,2519,qld,07 04347425,6089112,,,,5013
2984-dup-0,,p aneka,9,nagel place,turkeith,magill,3825,vic,03 81521277,3158134,29,12,1937,2984
7423-dup-0,emiily,,16,westgarth street,danville,boronia,2280,,02 06199814,8416294,06,03,1989,7423
6863-dup-0,,trento-shane,11,dampier crescent,,forest hill,,sa,08 27342950,7241696,05,02,1998,6863
1147-dup-0,tommy,,313,richardson circuit,,gosnells,,,07 43756800,5906837,04,11,1938,1147
139-dup-0,watson olivia,,7,tangari street,,gymea bay,3380,qld,07 48056792,5742920,01,02,1968,139
3737-dup-0,ella,farr,131,hirschfeld crescent,,carlingford,3941,vic,08 51057466,8596644,30,01,1952,3737
2761-dup-0,annabelle,m,5,,woolshed park,ashcroft,4303,nsw,03 75423242,1889091,16,05,1913,2761
5490-dup-0,bailey,ciccarelli,2,traeger street,myrella,cessnock,2099,nsw,04 24665041,4603510,,,,5490
4429-dup-0,burrell william--,,20,andrea place,ra 20,paralowie,6100,qld,07 20158637,5332139,19,05,1911,4429
4900-dup-0,harry,,94,kambalda crescent,carrington retrmnt vlge,whyalla stuart,812,,03 51949066,8054431,05,01,1905,4900
3097-dup-0,ebony,chambers,138,albermarle place,berkely retirement vlge,jindabyne,2325,nsw,04 17473699,8855646,17,04,1915,3097
1150-dup-0,,fisher thomas,142,mawalan street,calvary clinic,redlynch,2576,wa,04 12057486,9939232,27,03,1926,1150
4980-dup-0,louise,faul,39,tully street,narambon,banyo,6111,,04 54553326,2445944,28,10,1987,4980
4861-dup-0,dylan,youd,11,herschell circuit,tivoli,oak flats,3196,vic,07 96331223,5910464,01,06,1975,4861
2959-dup-0,,aragon-nicole,13,arndell street,,woongarrah,5608,wa,02 01979121,3080280,10,08,1912,2959
7063-dup-0,mitchell,harve,10,valli place,,dunsborough,3909,nsw,04 26637004,3080694,16,07,1985,7063
1156-dup-0,ashleigh,cullen,43,boolee street,karibu,clayton,7320,nsw,07 01344127,6363762,19,06,1942,1156
4391-dup-0,,johnston ,398,laycock place,,bayswater,2322,wa,08 93486985,4288021,24,12,1996,4391
2667-dup-0,ling,f,8,christmas street,villa 220,,6151,qld,,1091192,10,08,1922,2667
5671-dup-0,thomas,purkis,48,jardine street,mayherling,dandenong,3167,nsw,07 56613347,4890399,07,05,1948,5671
2665-dup-0,sarah,dunn,118,hawkesbury crescent,sec 148,blackburn,7330,nsw,02 58800170,6291850,01,01,1955,2665
6980-dup-0,isabella,sztogryn,27,mainwaring rich circuit,,edge hill,3187,nsw,04 76899580,5625902,,,,6980
4869-dup-0,dylan,dayap,9,chandler street,west quay,,3194,,04 48386632,3196761,13,10,1995,4869
4390-dup-0,thomas,uyka,177,dickson shopping centre,lanark,city beach,6064,,04 66178425,5098020,30,10,1910,4390
5340-dup-0,benjamin,barry,18,burn street,,deception bay,7054,nsw,07 87384305,1994824,09,10,1949,5340
9097-dup-0,morrison william,,50,embling street,koralla,ryde,3224,wa,08 16678756,5368384,01,10,1995,9097
5999-dup-0,emiily,g,84,dixon drive,,geelong,2023,nsw,04 86939702,3763218,19,06,1985,5999
8642-dup-0,,blucher jean-claude,296,dunstan street,,low head,2311,vic,07 90450383,2785473,10,07,1976,8642
3366-dup-0,,blackma-lucas,22,mccormack street,mungallala,jannali,3444,,07 02377836,2349965,13,03,1992,3366
8177-dup-0,william,medcraft,13,,,paddington,5108,act,08 60077046,4992766,18,06,1927,8177
5491-dup-0,olivia,davis,12,evans crescent,,whyalla jenkins,3186,nsw,08 81540932,3367596,11,07,1920,5491
6033-dup-0,olivia,himbert,20,oxley street,,wilston,6011,nsw,,8750725,20,11,1980,6033
1207-dup-0,jayde,irons,44,gosse street,,ballina,2624,,04 25278068,6693644,29,09,1901,1207
1374-dup-0,kane,mills,192,ashburner street,,buderim,3338,nsw,07 99759009,8689655,03,09,1995,1374
5368-dup-0,emma,holmes,5,fitzmaurice street,,djugun,3465,,03 52226299,3024341,08,07,1908,5368
2224-dup-0,imogen,burgan,44,mcclintock street,bracken hse,west ryde,3205,nsw,08 60043404,6282955,14,02,1927,2224
7873-dup-0,luke,deleeuw,11,cockerill place,,dunlop,8220,sa,08 67053063,3498347,11,10,1903,7873
6917-dup-0,kiera,da,26,mount vernon drive,villa 2,oakey,2535,sa,03 17106191,9737699,,,,6917
7731-dup-0,holly,galpin,464,douglas close,,croydon park,3194,nsw,07 63461146,7905060,27,09,1949,7731
1264-dup-0,tom,everett,11,summerville crescent,,tallangatta,5045,wa,08 61936782,7481091,10,06,1997,1264
6036-dup-0,kai,,307,champion place,mullyan,singleton,4053,nsw,03 47226728,2030200,12,02,1967,6036
4276-dup-0,bianca,milcs,10,angophora street,,forest lake,2135,nsw,07 30817602,9765217,,,,4276
6668-dup-0,jame cosma,,9,renny place,,yuleba,3796,vic,02 70360180,8591759,22,10,1903,6668
7399-dup-0,,tilyard,466,namatjira drive,fairview,ryde,4558,vic,07 25946650,5412760,14,06,1953,7399
7004-dup-0,,cooley oliver,25,bainton crescent,,downer,3424,vic,,3290367,,,,7004
7177-dup-0,caldwell thomas,,0,burtt crescent,raafa estate,footscray,3862,qld,03 82917533,3515589,20,08,1925,7177
8585-dup-0,evan,foley,80,monkman street,,glen iris,5073,vic,02 05027406,8122330,05,01,1934,8585
862-dup-0,kyle,costello,13,chillagoe street,woodlands,penguin,3149,vic,03 68726162,9487404,,,,862
1683-dup-0,,johncock finn,56,theodore street,,jannali,2146,nsw,07 87992660,7418089,13,05,1901,1683
8670-dup-0,ellie,waters,5,alice jackson crescent,,dubbo,4221,vic,03 03946067,9939575,14,10,1921,8670
5542-dup-0,chelsea,delic,417,anderson street,mayfair,young,4218,nsw,07 13548911,6062961,13,11,1914,5542
6235-dup-0,,vince,2,anstey street,,sheidow park,5114,sa,02 34906026,4920728,,,,6235
7326-dup-0,groom garth,,39,chandler street,cramarric,officer,3931,qld,03 59796705,5109836,,,,7326
965-dup-0,clair,backen,7,,kenmar,forster,3183,vic,04 79199791,1889740,20,01,1927,965
9132-dup-0,zane,prevede,13,muir close,carrweena,cleveland,4885,nsw,08 11940145,9964315,,,,9132
3908-dup-0,alex,dearman,7,newlop street,,redhead,2750,vic,07 50329121,9384208,16,02,1969,3908
8736-dup-0,grace,w,84,wheatley street,matakanui,coombabah,2015,nsw,03 38624143,4804338,17,01,1964,8736
5197-dup-0,joshua,willey,0,sullivan crescent,,parramatta park,2287,nsw,02 35949604,3098043,21,04,1970,5197
2487-dup-0,isabel,davidson,113,gibbes place,,waikerie,6438,vic,02 95487275,2194803,,,,2487
753-dup-0,aleisha,geason,57,mackellar crescent,parklands villas,mckail,2450,qld,02 96234984,8749589,01,01,1936,753
5259-dup-0,finn,borg,204,northmore crescent,,marrickville,4400,nsw,08 48623756,9551605,01,05,1995,
2097-dup-0,kaitlin,baker,8,nemarang crescent,,noosa parklands,7216,nsw,03 82115444,2420550,,,,2097
5041-dup-0,emmet,spence,,chappell street,algtor ck street,north rockhampton,2089,nsw,07 02927301,6002176,30,10,1961,5041
4521-dup-0,,pickett-blak,18,,fountain court retirement village,westmead,2151,,04 45055550,8159535,04,03,1962,4521
8590-dup-0,brigitt,burn,54,,,strathmore heights,4350,,08 19846928,3707746,11,06,1953,8590
2839-dup-0,crosby-jack,,117,carr crescent,,whitfield,5255,qld,03 05645030,9882996,11,03,1967,2839
7358-dup-0,tom,marsh,92,mceachern crescent,,surfers paradise,4868,nsw,03 01951761,9377903,04,07,1982,7358
7599-dup-0,mitchell,hodgson,57,hooker street,robin hill,scarborough,4505,,08 82966294,8125799,28,12,1928,7599
3797-dup-0,maher-isabella,,18,jaeger circuit,,beechboro,3083,nsw,08 39269421,3714059,05,05,1970,3797
619-dup-0,dixon,caleb,28,woods lane,bevington caravn park,kotara,2285,,03 16438539,5760133,18,12,1963,619
4031-dup-0,harry,dahl,38,eleanora street,myora park,alexandria,810,vic,08 89190869,5395169,18,02,1977,4031
3857-dup-0,byron,jones,92,real place,colour city caravn park,landsborough,3166,qld,04 15490671,3455803,21,05,1935,3857
16-dup-0,kaitlyn,davey,23,woolls street,,omeo,4306,act,04 32090813,4154925,07,07,1990,16
6892-dup-0,kira,last,6,banfield street,raafa estate,picnic point,4161,vic,08 21381336,4252594,09,01,1929,6892
2431-dup-0,benjamin,preuss,8,castley circuit,port 143 fairfield,tenby point,2643,,08 99593689,9241298,12,01,1920,2431
6701-dup-0,palme,maria,26,harrington circuit,,tullamarine,3214,nsw,07 81291955,9469444,04,11,1928,6701
8781-dup-0,jacqueline,bond,23,wolff crescent,morningside,beerwah,4740,vic,02 23853469,8727346,05,01,1922,8781
6765-dup-0,h mitchell,,6,bamford street,,laidley,2680,qld,02 99151093,3848548,27,09,1912,6765
5807-dup-0,lara,stratton,23,sinclair street,,maylands,5065,nsw,07 62966939,2725020,16,08,1951,5807
